"Date & Time","use [kWh]","gen [kWh]","HVAC [kWh]","Garage [kWh]","Main House + Pumps [kWh]","Water Heater [kWh]","Heat Pump [kWh]","Heaters - upstairs [kWh]","Heater - downstairs [kWh]","Range [kWh]","HRV [kWh]","Dishwasher [kWh]","Main House [kWh]","Washer and Dryer [kWh]","KitL MasLP BathLP LoftLP GueLP [kWh]","KitP LivLP StairsUpLP [kWh]","Well Pump [kWh]","Booster Pump [kWh]","Garage Water Heater [kWh]","Solar Net [kWh]","Main Grid [kWh]","Solar Pos [kWh]","Septic Pump [kWh]"
2015-11-28 12:00:00,4011.786283333,2900.143876389,-560.761016389,-422.063371389,-3589.722911944,-616.131525278,-431.624665833,-23.973898333,-21.230284444,-179.250531111,-83.932167778,-68.906716389,-3030.648789167,-288.349285278,-114.037707222,0.000000000,-358.137778333,-200.936344444,-156.136750278,2657.648245556,-1354.138037778,2900.143876389,-4.380836111
2015-11-27 12:00:00,3964.910845556,2893.489359722,-538.138215000,-408.954934167,-3555.955911389,-614.392258889,-411.238786111,-23.325491111,-19.830430833,-178.801195278,-83.743506944,-68.887713889,-2998.626027778,-288.264555278,-113.123914167,0.000000000,-357.053331944,-200.276551667,-155.116666944,2651.216013611,-1313.694831944,2893.489359722,-4.391083611
2015-11-26 12:00:00,3932.226773889,2886.261581667,-526.040971389,-396.875845556,-3535.350928333,-613.527119167,-399.387502222,-23.211581111,-19.771152778,-178.428177500,-83.670735278,-68.870320833,-2979.577613333,-288.178028056,-112.429211667,0.000000000,-356.057688611,-199.715626389,-154.144195556,2644.216596389,-1288.010177500,2886.261581667,-4.400120000
2015-11-25 12:00:00,3906.493800833,2878.696289167,-516.150930833,-389.535912778,-3516.957888056,-612.730513889,-389.743820556,-23.097386944,-19.712074722,-178.052559167,-83.597648611,-68.853262778,-2962.894295278,-288.090948611,-111.783169722,0.000000000,-354.925954722,-199.137638056,-153.198350278,2636.885626944,-1269.608173889,2878.696289167,-4.320794167
2015-11-24 12:00:00,3835.770312500,2871.464258611,-499.732289444,-360.948168611,-3474.822143889,-606.455594444,-374.627729167,-22.896085556,-19.616539444,-175.751372500,-82.591935278,-68.188244167,-2923.940404722,-283.549020556,-110.769861389,0.000000000,-352.875957500,-198.005781667,-146.422405000,2629.884091111,-1205.886221389,2871.464258611,-4.214652778
2015-11-23 12:00:00,3783.894643889,2869.308218056,-480.381908056,-345.731099444,-3438.163544444,-603.904321389,-356.719551667,-22.771589444,-19.542395833,-172.143052222,-81.348371111,-67.504065000,-2889.350455278,-283.462301944,-109.785640000,0.000000000,-351.495673889,-197.317415278,-145.378919167,2628.017107500,-1155.877536389,2869.308218056,-4.232408611
2015-11-22 12:00:00,3724.179186389,2864.342050556,-462.656636111,-330.915168611,-3393.264017778,-593.287509444,-340.603084722,-22.618146944,-19.324368611,-169.376276111,-80.111035833,-66.626253056,-2847.570947500,-283.376677778,-108.643635278,0.000000000,-349.521653889,-196.171416389,-144.434371389,2623.285208889,-1100.893977500,2864.342050556,-4.242318611
2015-11-21 12:00:00,3658.178408889,2855.997714167,-442.398486111,-308.218342500,-3349.960066389,-588.443344722,-321.999616667,-22.477104444,-19.051821111,-168.297230278,-78.869943889,-65.340077500,-2807.541361944,-283.284891667,-107.651087500,0.000000000,-347.458125278,-194.960579167,-137.665490000,2615.164071389,-1043.014337500,2855.997714167,-4.171191667
2015-11-20 12:00:00,3605.329220556,2847.000404444,-424.480526667,-287.080901111,-3318.248319444,-586.061396667,-308.718346667,-20.701638333,-17.435718611,-167.923297778,-77.624823056,-65.320394444,-2778.371100278,-281.926239722,-106.611423333,0.000000000,-345.842415556,-194.034803611,-132.753278333,2606.396419444,-998.932801111,2847.000404444,-4.051289722
2015-11-19 12:00:00,3541.286816111,2837.545114167,-406.618585278,-264.858118333,-3276.428697778,-580.518304722,-292.745837778,-20.251519444,-17.238829722,-166.329733056,-76.382398333,-64.657964444,-2739.687335833,-276.727406667,-105.614108056,0.000000000,-343.954839722,-192.786522222,-126.101219444,2597.163086111,-944.123730000,2837.545114167,-4.052332778
2015-11-18 12:00:00,3480.529208333,2828.837465278,-390.298156944,-247.064303611,-3233.464904722,-568.315335556,-277.969635000,-20.119113056,-17.137395833,-164.694205278,-75.072013056,-63.930465556,-2700.683280833,-276.642091667,-104.477575278,0.000000000,-341.462338611,-191.319285278,-120.746098333,2588.689085556,-891.840122778,2828.837465278,-3.996925556
2015-11-17 12:00:00,3442.430476111,2824.494632500,-378.093036667,-231.474199167,-3210.956276944,-565.420465000,-266.526885000,-20.030141944,-17.090309722,-164.308438333,-74.445700000,-63.913042500,-2680.115043611,-276.574685833,-103.699965833,0.000000000,-340.216894444,-190.624338889,-119.619825278,2584.504532778,-857.925943333,2824.494632500,-3.881504444
2015-11-16 12:00:00,3390.251388889,2823.112065000,-361.119898056,-213.297803611,-3176.953585278,-561.518970000,-251.352081111,-19.593744444,-16.965826389,-163.362129167,-73.208246111,-63.153869444,-2648.295847500,-276.487812222,-102.757438056,0.000000000,-338.777295556,-189.880442222,-118.573480556,2583.381701667,-806.869687222,2823.112065000,-3.892237222
2015-11-15 12:00:00,3327.721242778,2818.009917778,-341.953497778,-193.884523889,-3133.836718889,-556.167291667,-233.968648889,-19.250778333,-16.764375278,-162.894389444,-71.969695278,-63.130708889,-2607.730219444,-268.365032500,-101.767220556,0.000000000,-337.102209444,-189.004290000,-117.520881389,2578.514068889,-749.207173889,2818.009917778,-3.900718056
2015-11-14 12:00:00,3272.577773056,2812.832081389,-325.282298056,-177.422729722,-3095.155043333,-552.407495556,-218.836798333,-19.126554722,-16.591589722,-156.794567778,-70.727355278,-62.358799444,-2571.179977500,-268.280285833,-100.758353611,0.000000000,-335.735042222,-188.240023611,-116.524853889,2573.603794444,-698.973978611,2812.832081389,-3.907598889
2015-11-13 12:00:00,3221.659067500,2810.628210000,-319.539448333,-153.274929167,-3068.384138333,-545.736954444,-214.544466389,-19.005500278,-16.509708333,-153.613286111,-69.479773333,-61.630129722,-2547.160633056,-268.195213889,-99.937290556,0.000000000,-333.923414722,-187.300090556,-115.560703889,2571.656255278,-650.002812222,2810.628210000,-3.730555556
2015-11-12 12:00:00,3172.107264444,2805.699795000,-305.546670000,-136.116685833,-3035.990578611,-541.984008333,-201.974875000,-18.888453611,-16.447505278,-152.563553611,-68.235836111,-60.870463056,-2517.178740000,-268.109722500,-98.904686667,0.000000000,-332.463343611,-186.348495000,-112.020604722,2567.000716389,-605.106548056,2805.699795000,-3.734378056
2015-11-11 12:00:00,3109.866317222,2798.171930000,-287.726559722,-117.460397778,-2992.405919444,-537.682466111,-186.867223333,-18.457011389,-16.070133333,-150.059463611,-66.332191667,-59.153191389,-2481.131806111,-266.880314167,-97.926405556,0.000000000,-327.317956667,-183.956156667,-105.964633889,2559.701437500,-550.164879722,2798.171930000,-3.735640833
2015-11-10 12:00:00,3065.542380556,2789.014608056,-278.354591667,-100.797556111,-2964.744824444,-532.292016944,-179.806496667,-17.786099722,-15.322222500,-149.528332500,-65.439772778,-59.131992222,-2456.503281389,-266.705703056,-97.025115278,0.000000000,-325.417398333,-182.824144722,-101.699128889,2550.790445278,-514.751935278,2789.014608056,-3.743036944
2015-11-09 12:00:00,3021.945120556,2782.178614722,-271.807746389,-82.926535278,-2939.018585278,-526.743056389,-176.959920000,-16.121970833,-14.014986667,-147.587048611,-64.710868889,-58.430111111,-2433.325310556,-265.230145556,-96.120368889,0.000000000,-323.726464167,-181.966810556,-99.602517778,2544.200852778,-477.744267778,2782.178614722,-3.664156111
2015-11-08 12:00:00,2965.061581944,2776.074336389,-270.142139444,-69.091050833,-2895.970531111,-517.389851389,-175.990930000,-16.004300000,-13.909300278,-146.267428889,-64.237609167,-57.689444722,-2393.804987778,-249.213995000,-94.899477222,0.000000000,-321.436256389,-180.729286944,-98.581708611,2538.327123056,-426.734458889,2776.074336389,-3.558785833
2015-11-07 12:00:00,2917.843696667,2771.672391389,-263.843128611,-56.201148611,-2861.642548056,-511.973974444,-170.347540833,-15.884053611,-13.847135278,-142.186263333,-63.764398889,-56.971718056,-2361.917629722,-248.435418333,-93.936148611,0.000000000,-319.862611389,-179.862306944,-97.590535278,2534.164672500,-383.679024167,2771.672391389,-3.558003611
2015-11-06 12:00:00,2885.644764444,2764.014797222,-260.274109722,-45.115843889,-2840.528920556,-509.519671389,-167.472655556,-15.766643889,-13.741589722,-141.798292500,-63.293220556,-56.276680278,-2342.979621389,-248.345415000,-92.979596111,0.000000000,-318.398467222,-179.150831944,-96.767609167,2526.767726389,-358.877038056,2764.014797222,-3.556890000
2015-11-05 12:00:00,2835.907319167,2758.061341944,-250.417155833,-28.160398056,-2807.746921111,-505.546733889,-158.392533611,-15.598126667,-13.602073333,-140.370914722,-62.824422222,-56.255919167,-2312.644120833,-245.635244722,-91.910857222,0.000000000,-316.874456944,-178.228343333,-92.942785278,2521.052263333,-314.855055833,2758.061341944,-3.554583333
2015-11-04 12:00:00,2793.670080556,2754.852786667,-241.632978333,-10.957952500,-2782.712128056,-502.805668611,-151.001842222,-15.108795833,-13.004474444,-138.949753611,-62.517865833,-55.541958889,-2290.416196111,-245.540514167,-91.018820556,0.000000000,-315.086796667,-177.209135278,-88.353526944,2518.074994722,-275.595085833,2754.852786667,-3.470616667
2015-11-03 12:00:00,2747.785333611,2744.924045833,-234.511980556,8.873419444,-2756.658753056,-498.967409722,-146.476376667,-14.369191389,-12.280610278,-137.500783333,-61.385802222,-55.523888611,-2267.342875556,-244.366762222,-89.916611944,0.000000000,-313.202173333,-176.113704167,-82.180217778,2508.372468889,-239.412864722,2744.924045833,-3.357699444
2015-11-02 12:00:00,2708.779146667,2738.800867778,-224.898503889,21.966095556,-2730.745242222,-496.066752500,-138.366455278,-14.230062778,-12.168663056,-137.079004722,-60.133322778,-54.772960278,-2243.524576667,-244.273660833,-88.938495556,0.000000000,-311.854773611,-175.365891944,-81.354772222,2502.481010000,-206.298136667,2738.800867778,-3.359605278
2015-11-01 12:00:00,2662.466819444,2732.009772778,-221.532352500,37.132749722,-2699.599569167,-489.041732500,-135.807916111,-14.112158611,-12.106813333,-134.448523333,-59.505464444,-53.973088611,-2216.191626667,-240.881720556,-87.845188889,0.000000000,-309.439724444,-173.968218056,-76.793063889,2495.938156389,-166.528663056,2732.009772778,-3.362631389
2015-10-31 13:00:00,2618.618945556,2728.913451111,-218.553613889,53.656261111,-2672.275206667,-482.265416389,-133.476513611,-13.995679722,-12.045756944,-133.680785556,-59.035663611,-52.668950556,-2192.742612222,-239.439989167,-86.295397778,0.000000000,-307.024821389,-172.507773056,-70.450195556,2493.097990833,-125.520954722,2728.913451111,-3.246823333
2015-10-30 13:00:00,2579.943149444,2721.476873889,-216.638287222,63.222422500,-2643.165571944,-475.483337500,-132.215928611,-13.874165278,-11.982870833,-128.914796389,-58.565322500,-52.030812778,-2166.931736389,-237.009694444,-84.778785278,0.000000000,-305.013308889,-171.220526667,-66.155332222,2485.912786389,-94.030363056,2721.476873889,-3.071783889
2015-10-29 13:00:00,2537.822258056,2711.836150556,-212.032902778,72.173687222,-2609.995945278,-468.766540278,-128.305266111,-13.717873333,-11.920120278,-126.046871389,-58.089643056,-50.661572778,-2136.490523056,-230.792275833,-83.780620833,0.000000000,-303.228396667,-170.277025556,-64.860670556,2476.515064722,-61.307193333,2711.836150556,-3.070158611
2015-10-28 13:00:00,2498.732064167,2705.919508333,-206.019727222,88.060527778,-2586.792591944,-466.202387222,-123.367581667,-13.490780833,-11.551071667,-124.906881389,-57.610293056,-50.049997778,-2116.647411944,-230.700907778,-82.529510278,0.000000000,-301.193271667,-168.951908333,-57.280638333,2470.842500278,-27.889563889,2705.919508333,-3.072308611
2015-10-27 13:00:00,2471.022809167,2698.455422222,-204.621406389,98.282387500,-2569.305196667,-462.966308333,-122.786014167,-13.353475000,-11.347284722,-123.941662500,-57.134632500,-49.248137222,-2101.394954167,-228.886122778,-81.592694167,0.000000000,-299.766843889,-168.143398611,-55.659852500,2463.608320833,-7.414488333,2698.455422222,-3.017598333
2015-10-26 13:00:00,2430.689488056,2689.992329722,-195.893956944,111.907855556,-2542.597343611,-457.575153056,-114.589633611,-13.204636667,-11.258740556,-121.594843611,-56.840946111,-49.232613333,-2077.395609167,-228.797694444,-80.455020556,0.000000000,-297.955948056,-167.245786389,-53.524810278,2455.391243889,24.701755833,2689.992329722,-2.901216389
2015-10-25 13:00:00,2396.061974167,2687.324378333,-189.699902222,123.009010833,-2519.070985000,-453.260831389,-109.948668056,-12.782731944,-10.554636667,-120.126189444,-56.413865556,-47.804909167,-2055.944550556,-228.708961111,-79.377876667,0.000000000,-296.689440833,-166.436993611,-52.435650278,2452.968940833,56.906966667,2687.324378333,-2.902663611
2015-10-24 13:00:00,2361.204550833,2679.819760000,-186.775193611,135.333102778,-2496.537653611,-450.390208889,-108.577687778,-12.537016667,-9.722940833,-119.737966111,-55.937548333,-47.790343333,-2035.826188056,-223.392474444,-78.326959167,0.000000000,-295.039338333,-165.672127222,-51.354906111,2445.664969444,84.460418611,2679.819760000,-2.907494444
2015-10-23 13:00:00,2318.048430833,2672.431196944,-181.700953333,146.933084444,-2464.981515278,-444.155358889,-105.604942778,-12.294175833,-8.982428333,-115.465997500,-54.819406389,-46.981335556,-2010.151876944,-221.757514722,-77.382322500,0.000000000,-291.078229167,-163.751409167,-50.476046111,2438.503491111,120.455060278,2672.431196944,-2.909885278
2015-10-22 13:00:00,2287.406501944,2658.349920000,-178.830072500,158.608070000,-2446.014571944,-441.192335833,-104.305121389,-12.174957222,-8.448052500,-112.405950833,-53.901941389,-46.964906667,-1993.984249167,-221.664463611,-76.407520556,0.000000000,-289.327080833,-162.703241944,-46.962703333,2424.639505833,137.233003889,2658.349920000,-2.910649167
2015-10-21 13:00:00,2246.298070000,2641.224095556,-176.799303056,172.767125556,-2419.065195556,-436.750173333,-102.927254722,-12.057306389,-8.386882222,-112.016158333,-53.427859722,-46.295498056,-1970.496635833,-217.477608056,-75.255578056,0.000000000,-287.134857778,-161.433701944,-40.565181111,2407.741669444,161.443599444,2641.224095556,-2.689616111
2015-10-20 13:00:00,2209.520437778,2627.041603889,-174.919533333,179.697080278,-2389.217518056,-432.467215556,-102.361561389,-11.937954444,-8.324787778,-110.055237222,-52.295229722,-45.539513333,-1943.364649444,-213.416351944,-73.954000833,0.000000000,-285.330319444,-160.522549167,-38.960879722,2393.779864167,184.259426389,2627.041603889,-2.678083889
2015-10-19 13:00:00,2169.811966667,2610.212347500,-171.700950833,187.855452222,-2357.667418889,-425.774433611,-100.587448333,-11.818283056,-8.261610000,-107.819761667,-51.033609444,-44.856107500,-1915.367135278,-208.645361667,-72.905189722,0.000000000,-283.102358889,-159.197924722,-34.851908056,2377.172239722,207.360273056,2610.212347500,-2.678633333
2015-10-18 13:00:00,2139.677478333,2602.621530000,-168.724057778,194.297077500,-2333.974555833,-422.495187222,-98.647001944,-11.700425556,-8.200022500,-107.327405556,-50.176607778,-44.840586944,-1894.208565556,-203.547149444,-71.900419167,0.000000000,-281.492348333,-158.273641944,-33.876137222,2369.820384444,230.142906111,2602.621530000,-2.654562222
2015-10-17 13:00:00,2101.536572500,2597.957318889,-160.799793611,207.140933333,-2308.677505833,-417.174356111,-91.476443611,-11.583122500,-8.033461944,-106.802701667,-49.706765556,-44.093373056,-1872.656394444,-203.455104167,-70.955660556,0.000000000,-279.167807500,-156.853303889,-24.480495556,2365.396511389,263.859938889,2597.957318889,-2.478931667
2015-10-16 13:00:00,2064.917681667,2583.781173333,-158.272439444,220.614505833,-2285.532187500,-411.160698611,-89.597966389,-11.465279722,-7.972133889,-105.489564444,-49.237059444,-44.077848889,-1852.935575833,-203.362008056,-69.926141389,0.000000000,-277.111764444,-155.484847222,-16.431612222,2351.450433333,286.532751667,2583.781173333,-2.485078611
2015-10-15 13:00:00,2024.654646111,2565.252728056,-148.259713333,230.608803889,-2255.263450000,-406.591371111,-80.244925278,-11.346285000,-7.906410556,-103.715578333,-48.762092500,-42.717545833,-1825.558940556,-202.132660833,-68.909781389,0.000000000,-275.284374722,-154.420134722,-11.713370278,2333.134467222,308.479821111,2565.252728056,-2.479518889
2015-10-14 13:00:00,1992.129601667,2549.607268611,-139.810754444,238.041552778,-2230.171154444,-403.743679444,-72.740160833,-11.227867222,-7.560534444,-103.322795833,-48.282191944,-42.700010000,-1803.072399444,-197.730933611,-67.939246667,0.000000000,-273.500646667,-153.598108333,-10.662129167,2317.704796944,325.575195278,2549.607268611,-2.458124722
2015-10-13 13:00:00,1962.700353056,2542.174235278,-138.514258611,249.638477778,-2212.338830833,-400.218117778,-72.161848611,-11.109605000,-7.441636667,-102.534978333,-47.801168333,-42.679868056,-1788.647312778,-195.552283333,-66.793437500,0.000000000,-271.448246389,-152.243271667,-5.654487500,2310.491109167,347.790756111,2542.174235278,-2.279278056
2015-10-12 13:00:00,1939.591402500,2530.015605278,-137.350886111,256.509823333,-2196.101225833,-396.521473333,-71.655805833,-10.991508889,-7.381469444,-101.802560833,-47.322101944,-41.870306111,-1775.154984167,-195.462860833,-65.552600000,0.000000000,-269.592545278,-151.353696389,-4.596446111,2298.556068889,358.964666389,2530.015605278,-2.274779167
2015-10-11 13:00:00,1907.779104444,2519.685633056,-136.472146667,263.653215833,-2171.432320278,-390.085821944,-71.118784167,-10.870427778,-7.319614444,-97.159372778,-47.163320278,-41.260586667,-1753.307265833,-195.374808056,-64.247553611,0.000000000,-267.817860278,-150.307194167,-3.469199167,2288.459163056,380.680058611,2519.685633056,-2.278450278
2015-10-10 13:00:00,1877.223145000,2508.468953056,-133.838919167,271.439888056,-2148.663033056,-387.889259444,-68.777849444,-10.756194167,-7.261148333,-94.370061944,-47.043727222,-41.239684444,-1732.808207500,-192.486906944,-63.049235556,0.000000000,-266.401414167,-149.453411389,-2.351312222,2277.506886667,400.283741667,2508.468953056,-2.286790556
2015-10-09 13:00:00,1843.136250000,2502.236784167,-131.277297778,277.517492222,-2120.653742222,-382.429613333,-66.873354444,-10.638233056,-7.192418889,-93.586526389,-46.573291389,-39.980622500,-1707.972336111,-189.109691667,-61.998087222,0.000000000,-264.214394167,-148.467011944,-1.274749167,2271.510412500,428.374162500,2502.236784167,-2.292868889
2015-10-08 13:00:00,1816.226199444,2491.189563611,-129.509578333,284.744432222,-2100.970631667,-379.406515278,-66.374701944,-10.519882500,-7.104450556,-92.856990556,-45.510543333,-39.152182222,-1690.796370278,-189.016320556,-60.828733611,0.000000000,-262.553447500,-147.620813889,-0.266277778,2260.684726389,444.458526944,2491.189563611,-2.292755556
2015-10-07 13:00:00,1778.518817778,2484.275758333,-127.471573611,295.809311389,-2074.328129167,-377.158661389,-65.858607500,-10.398486389,-6.960346111,-88.150477222,-44.254133611,-39.131583056,-1667.413922778,-185.794795000,-59.540043611,0.000000000,-260.487815833,-146.426390556,4.033771944,2253.987688056,475.468870278,2484.275758333,-2.116794722
2015-10-06 13:00:00,1745.629244167,2477.693951667,-125.491443056,306.013555833,-2051.642800000,-374.259192500,-65.358865833,-10.278421111,-6.858609444,-86.013933056,-42.995546667,-38.359928056,-1649.873844722,-185.607388611,-58.293304444,0.000000000,-257.207135556,-144.561819722,9.003785000,2247.628780833,501.999536667,2477.693951667,-2.113856111
2015-10-05 13:00:00,1698.605086389,2463.836448333,-124.035418611,317.598429444,-2016.203515833,-369.160658611,-64.826229167,-10.161513889,-6.788533333,-85.454651111,-42.259142222,-37.571571111,-1630.421576944,-182.145469444,-57.321867778,0.000000000,-246.268592222,-139.513346667,15.549293611,2233.973697222,535.368610833,2463.836448333,-2.110529722
2015-10-04 13:00:00,1663.176846111,2444.242556944,-122.894711944,319.539550833,-1982.716396944,-362.951457222,-64.283509444,-10.044332222,-6.727558889,-85.059563611,-41.839311389,-37.551894722,-1611.199820556,-181.763601944,-55.834941944,0.000000000,-236.364935000,-135.151641389,16.578956667,2214.587198889,551.410352778,2444.242556944,-2.080181944
2015-10-03 13:00:00,1614.211990556,2422.190392222,-121.704340000,331.858988056,-1946.070978611,-358.784831111,-63.750879444,-9.925169444,-6.665930833,-82.513835000,-41.362360278,-36.774136944,-1586.953801111,-176.354418333,-54.793076111,0.000000000,-227.876076111,-131.241101389,23.629531667,2192.744505556,578.532515000,2422.190392222,-1.898086944
2015-10-02 13:00:00,1581.842375278,2408.505153889,-113.057071389,341.159112222,-1923.001487500,-356.485314722,-56.156801667,-9.807788889,-6.207159722,-82.119956944,-40.885321111,-36.066633056,-1566.169920556,-176.071281944,-53.728021389,0.000000000,-226.452921111,-130.378645833,24.623622500,2179.289191389,597.446816111,2408.505153889,-1.891019167
2015-10-01 13:00:00,1539.548600000,2396.776401667,-110.952829167,352.158261944,-1891.706861944,-353.325012222,-55.626299167,-9.689545556,-5.826256944,-81.637041111,-39.810727500,-35.238618056,-1546.683925000,-171.589274722,-52.791385556,0.000000000,-218.186549167,-126.836387778,29.298330833,2167.774691389,628.226091389,2396.776401667,-1.893234167
2015-09-30 13:00:00,1507.007145278,2373.938520000,-108.981325000,363.518756389,-1870.525901667,-350.148867778,-55.068385556,-9.571918056,-5.397508889,-80.848176389,-38.943512500,-34.368016944,-1530.428082778,-171.348508611,-51.660744167,0.000000000,-215.129766944,-124.968051944,35.166487222,2145.151458889,638.144313611,2373.938520000,-1.890087778
2015-09-29 13:00:00,1481.402143611,2358.698375278,-106.918412222,368.872580556,-1850.274724167,-347.841733333,-54.543704722,-9.454098611,-5.074320278,-80.229335278,-37.846288611,-34.347706111,-1518.200560278,-171.285020278,-50.730925833,0.000000000,-209.584836111,-122.489327778,36.091792500,2130.129140278,648.726996667,2358.698375278,-1.733748611
2015-09-28 13:00:00,1451.349808889,2334.687778611,-105.379813611,374.518271389,-1825.868080278,-343.177535278,-54.005464167,-9.336672778,-4.902720278,-79.490567222,-37.134956389,-34.329060556,-1502.175469722,-171.220849167,-49.694814167,0.000000000,-203.863138333,-119.829472222,37.019590000,2106.321067778,654.971258889,2334.687778611,-1.734187500
2015-09-27 13:00:00,1395.343937222,2309.777041389,-103.758168333,381.691292778,-1777.035230000,-335.475445278,-53.439851667,-9.220398333,-4.779613333,-78.900643889,-36.318305000,-33.591258333,-1475.947393333,-165.453608611,-48.683181389,0.000000000,-188.043944722,-113.043891944,37.801713333,2081.606560000,686.262622778,2309.777041389,-1.739314722
2015-09-26 13:00:00,1360.422730278,2285.917971944,-98.303545278,388.851758056,-1749.274488333,-331.086594444,-48.973772778,-9.102549167,-4.701300833,-77.555281667,-35.525922500,-32.894201944,-1450.972537778,-160.749102222,-47.650986944,0.000000000,-186.263539167,-112.038411389,38.941498056,2057.945525833,697.522795556,2285.917971944,-1.742463611
2015-09-25 13:00:00,1337.643931389,2272.224843611,-95.232586667,395.253669167,-1732.897600556,-328.824125278,-47.338118333,-8.985239167,-4.640716944,-76.982160833,-34.268512222,-32.146638056,-1436.687831111,-160.359535833,-46.695374722,0.000000000,-184.913920000,-111.295849444,39.475139167,2044.455643056,706.811711667,2272.224843611,-1.673035833
2015-09-24 13:00:00,1307.909400278,2259.328807500,-93.318485556,402.103069167,-1710.012469444,-325.252915000,-46.860695278,-8.866970000,-4.579698056,-76.486691944,-33.011122222,-32.130499444,-1416.954500556,-158.280630556,-45.695274722,0.000000000,-182.856235000,-110.201733889,44.365902778,2031.776210833,723.866810556,2259.328807500,-1.557193333
2015-09-23 13:00:00,1273.954181667,2232.820005000,-91.869875556,412.715809444,-1686.669991111,-321.871695833,-46.373197778,-8.747942778,-4.518966944,-75.081430833,-32.229768056,-31.413442500,-1397.014049444,-156.104416389,-44.698102222,0.000000000,-180.832028333,-108.823913333,51.362045833,2005.470013056,731.515831389,2232.820005000,-1.552213333
2015-09-22 13:00:00,1251.241138056,2206.067963056,-90.726619444,418.586093056,-1669.827231111,-319.360604722,-45.813595000,-8.629969444,-4.458475278,-74.357851667,-31.824579722,-31.394430833,-1382.529781944,-154.013375556,-43.675368889,0.000000000,-179.267633333,-108.029815833,52.308546944,1978.905263333,727.664125278,2206.067963056,-1.553281389
2015-09-21 13:00:00,1221.707414722,2180.458550833,-89.498408333,424.339329167,-1646.046743889,-313.103621944,-45.251461389,-8.511586111,-4.397058611,-73.239005833,-31.338302222,-30.683593889,-1364.835976667,-153.923421944,-42.615521667,0.000000000,-175.195992222,-106.014775000,53.246770556,1953.506195556,731.798780833,2180.458550833,-1.555323889
2015-09-20 13:00:00,1189.129038889,2165.750207222,-88.350953056,426.324443889,-1615.453482778,-305.495438611,-44.758618611,-8.390919722,-4.334476667,-69.784431667,-30.866938056,-29.405913889,-1337.425653889,-151.904942222,-41.486656944,0.000000000,-173.059538611,-104.968290278,54.034347500,1939.018011111,749.888972222,2165.750207222,-1.382479444
2015-09-19 13:00:00,1159.902438889,2142.162660000,-87.295023889,436.357055833,-1596.259494722,-303.290206111,-44.359889444,-8.271725278,-4.273563333,-68.786028611,-30.389845833,-29.389549444,-1321.037398056,-151.127487500,-40.385353889,0.000000000,-171.347891111,-103.874205556,60.306242778,1915.638348889,755.735910000,2142.162660000,-1.387241944
2015-09-18 13:00:00,1135.867092222,2123.483191111,-86.190620556,439.737361944,-1575.604454167,-300.083035833,-43.912804444,-8.153254722,-4.212715000,-68.389742778,-29.911846389,-28.655610833,-1302.714751389,-149.864474722,-39.423028889,0.000000000,-169.817128889,-103.072573889,60.399740000,1897.161977222,761.294885000,2123.483191111,-1.391764722
2015-09-17 13:00:00,1109.784369444,2101.764725833,-85.043815278,445.136749444,-1554.921118889,-295.722093611,-43.425843333,-8.034676111,-4.151851667,-67.990499167,-29.431444167,-28.638411389,-1284.417876944,-149.770158889,-38.394671667,0.000000000,-168.226733333,-102.276508611,61.226411944,1875.640628333,765.856258889,2101.764725833,-1.391993889
2015-09-16 13:00:00,1081.855033611,2080.431354167,-83.899193056,451.761305000,-1533.616338611,-291.511652778,-42.939249167,-7.916395556,-4.090879722,-67.241217500,-28.952668611,-28.166507778,-1265.918996111,-147.233738889,-37.412443056,0.000000000,-166.351397778,-101.345944722,62.943773056,1854.524363056,772.669329444,2080.431354167,-1.206944167
2015-09-15 13:00:00,1047.418055000,2054.040265833,-82.713199444,462.285023889,-1509.703078889,-283.440966944,-42.411115278,-7.797857778,-4.029002500,-65.858396111,-28.475223889,-27.511316389,-1245.117331389,-145.228512500,-36.426389722,0.000000000,-164.383382222,-100.202365278,66.228236944,1828.332019444,780.913964444,2054.040265833,-1.203822778
2015-09-14 13:00:00,1019.976641667,2026.586731111,-81.529228056,464.711613333,-1484.688255000,-277.838475556,-41.883435556,-7.677626389,-3.966829444,-63.629436111,-28.001336667,-26.754529444,-1222.717451667,-142.736728333,-35.288147778,0.000000000,-162.777636944,-99.193166389,67.183783056,1801.069830278,781.093188611,2026.586731111,-1.203783889
2015-09-13 13:00:00,998.340178889,2004.014570833,-80.374394444,465.687589167,-1464.027768056,-275.225705556,-41.378947778,-7.558780000,-3.905991111,-62.486030833,-27.530675556,-26.736083333,-1204.348307778,-141.738256389,-34.283126389,0.000000000,-161.265828056,-98.413632222,67.154267500,1778.693143611,780.352964722,2004.014570833,-1.206530556
2015-09-12 13:00:00,970.483276667,1980.703569444,-79.284297222,471.257258056,-1441.740534722,-271.374455833,-40.944284722,-7.439892222,-3.844848056,-61.580818333,-27.055272222,-25.940460000,-1184.596905278,-140.437430833,-33.248579444,0.000000000,-159.587017500,-97.556611944,68.958824722,1755.592579444,785.109302778,1980.703569444,-1.204515000
2015-09-11 13:00:00,943.383133056,1948.832035000,-78.180062500,473.083604722,-1416.466737778,-263.086004167,-40.501369167,-7.319504167,-3.782217222,-58.780249444,-26.576971944,-25.259019167,-1162.119141111,-140.347705833,-32.070653889,0.000000000,-157.845393333,-96.502203333,69.832114444,1723.923548611,780.540415556,1948.832035000,-1.151471111
