Date & Time,use [kW],gen [kW],HVAC [kW],Garage [kW],Main House + Pumps [kW],Water Heater [kW],Heat Pump [kW],Heaters - upstairs [kW],Heater - downstairs [kW],Range [kW],HRV [kW],Dishwasher [kW],Main House [kW],Washer and Dryer [kW],KitL MasLP BathLP LoftLP GueLP [kW],KitP LivLP StairsUpLP [kW],Well Pump [kW],Booster Pump [kW],Garage Water Heater [kW],Solar Net [kW],Main Grid [kW],Solar Pos [kW],Septic Pump [kW]
10/15/2016 0:00,1.417387801,0.104923252,-0.347594259,-0.044787951,-1.37259985,-0.117333356,-0.288603646,-0.004584317,-0.002541181,-0.028858356,-0.051865116,-0.03147235,-1.136422002,-0.087632569,-0.050871169,0,-0.160332512,-0.075845336,-0.042191898,0.095062639,-1.322325162,0.104923252,-0.00482669
10/14/2016 0:00,1.704266574,0.171395208,-0.303252176,-0.093951377,-1.610315197,-0.3594839,-0.243474699,-0.004942847,-0.00264853,-0.243224063,-0.0521861,-0.043721204,-1.486452315,-0.081598819,-0.065586539,0,-0.079739236,-0.044123646,-0.074011528,0.158875544,-1.54539103,0.171395208,0.000124421
10/13/2016 0:00,2.076770116,0.081078079,-0.325957396,-0.657185,-1.419585116,-0.168862002,-0.266681748,-0.004779317,-0.002564537,-0.019039005,-0.051931794,-0.030879757,-1.2977586,-0.277166389,-0.048154664,0,-0.084471539,-0.037354977,-0.042806806,0.070119988,-2.006650127,0.081078079,0.000185613
10/12/2016 0:00,1.322603611,0.75026162,-0.38559566,-0.058370764,-1.264232847,-0.160084618,-0.325629525,-0.004816343,-0.002568657,-0.023409896,-0.052581134,-0.005080069,-1.186054711,-0.086786458,-0.05057485,0,-0.046024086,-0.032154051,-0.043624317,0.741040694,-0.581562917,0.75026162,-0.002511655
10/11/2016 0:00,2.083238889,0.759566991,-0.360415289,-0.664527697,-1.418711192,-0.199065185,-0.300555833,-0.00491441,-0.002589479,-0.1671186,-0.052355567,-0.046758484,-1.302264722,-0.003779063,-0.057025093,0,-0.082443507,-0.034002963,-0.041959201,0.750293113,-1.332945775,0.759566991,-0.005405775
10/10/2016 0:00,1.627663576,0.590328889,-0.382603646,-0.151073935,-1.476589641,-0.147927373,-0.322467847,-0.0050364,-0.00262022,-0.281684931,-0.052479178,-0.018916713,-1.381984595,-0.003945162,-0.059131748,0,-0.063661192,-0.030943854,-0.044038831,0.58058831,-1.047075266,0.590328889,-0.000249884
10/9/2016 0:00,2.048480266,0.396747164,-0.276621586,-0.161812188,-1.886668079,-0.347398912,-0.216945938,-0.004990463,-0.00267022,-0.293230961,-0.052014965,-0.056785231,-1.773809745,-0.254093796,-0.061091782,0,-0.069369745,-0.043488588,-0.087128588,0.384453611,-1.664026655,0.396747164,-0.000430127
10/8/2016 0:00,1.481968183,0.17281272,-0.238714444,-0.072905081,-1.409063102,-0.204877801,-0.179224456,-0.004974201,-0.002595116,-0.2414886,-0.051920671,-0.042041366,-1.299698194,-0.128286771,-0.051249236,0,-0.071890417,-0.037474491,-0.041938218,0.1620575,-1.319910683,0.17281272,-0.000070197
10/7/2016 0:00,1.280279248,0.508791435,-0.281303148,-0.03082941,-1.249449838,-0.239701412,-0.221197384,-0.004932546,-0.002605231,-0.140716863,-0.052567986,-0.066497222,-1.149954653,-0.003655949,-0.054774803,0,-0.064823472,-0.034671713,-0.034977546,0.49835566,-0.781923588,0.508791435,-0.006988958
10/6/2016 0:00,2.106819155,0.462515301,-0.270843194,-0.489934259,-1.616884896,-0.244721863,-0.210932106,-0.00488191,-0.002629676,-0.101967708,-0.052399502,-0.055472674,-1.480285949,-0.341941921,-0.060850451,0,-0.094557859,-0.042041088,-0.044916574,0.45288316,-1.653935995,0.462515301,0.000187963
10/5/2016 0:00,1.162017998,0.454957326,-0.300172234,-0.183269572,-0.978748426,-0.0873589,-0.239946817,-0.004936458,-0.002577998,-0.157910197,-0.052710961,-0.032273657,-0.903616169,-0.00375353,-0.050603553,0,-0.04647787,-0.028654387,-0.043459745,0.444957685,-0.717060313,0.454957326,-0.000082407
10/4/2016 0:00,1.474695972,0.46724853,-0.330993704,-0.404455336,-1.070240637,-0.163612211,-0.271341609,-0.004768299,-0.002548646,-0.039771644,-0.05233515,-0.03139941,-0.954222975,-0.00370816,-0.067032153,0,-0.080813171,-0.035204491,-0.044861713,0.457176678,-1.017519294,0.46724853,0.000133565
10/3/2016 0:00,1.069077477,0.611063704,-0.318967569,-0.164236157,-0.904841319,-0.100179306,-0.259374803,-0.004812025,-0.002542014,-0.089394236,-0.052238727,-0.000732755,-0.826772141,-0.003714178,-0.050010463,0,-0.047763183,-0.030305995,-0.044395556,0.601826644,-0.467250833,0.611063704,-0.000027662
10/2/2016 0:00,1.440124502,0.945126076,-0.351050162,-0.150356875,-1.289767627,-0.287863669,-0.291350845,-0.004799977,-0.002598171,-0.081648623,-0.052301169,-0.030473194,-1.167596528,-0.003739722,-0.05807853,0,-0.079906516,-0.042264583,-0.044867789,0.936051539,-0.504072963,0.945126076,-0.007331481
10/1/2016 0:00,1.615368368,0.367030127,-0.234710625,-0.11514875,-1.500219618,-0.174129688,-0.174805579,-0.00493515,-0.002607697,-0.192885127,-0.052362199,-0.064775266,-1.243812894,-0.179470845,-0.068831956,0,-0.177892523,-0.078514201,-0.045708403,0.357316933,-1.258051435,0.367030127,0.00000456
9/30/2016 0:00,0.923297963,0.894531377,-0.08403522,-0.052689618,-0.870608345,-0.14755537,-0.023695197,-0.004932338,-0.002568449,-0.111119734,-0.052839236,-0.000873264,-0.764485961,-0.104296782,-0.051596863,0,-0.06974794,-0.036374444,-0.045801157,0.885064306,-0.038233657,0.894531377,-0.000058403
